location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
102,2020-07-22,global_antivirals,United States of America,142952.52,154244.57,133861.16,179971.78,159914.82,207281.42,15576228.5,14609439.46,16766219.32,1345.52,1167.26,1569.77,1023.5,1023.37,1023.63,147686.51,147657.48,147733.37,66669.28,66669.28,66669.28,,,,0.0,0.0,0.0,15576228.4959115,14609439.4637563,16766219.3231853,0.0,0.0,0.0,142952.521138873,133861.157630027,154244.566276918,180380.08,1731.1,4001794.0,456336.04,147981.05,1310.24,68341.0,327978729.925464,0.6699,0,0.6945,1,0.2784,0.2784,0.2784,,,,70139.5,73564.32,67552.01,15360.27,16113.69,14787.44,5292.67,5292.67,5292.67,0.0,0.0,0,5292.66793012306,5292.66793012309,5292.66793012304,924107.0,70098.0,0.0108,0.426,0.0338
102,2020-07-23,global_antivirals,United States of America,141237.58,151640.55,133221.87,181329.21,161100.1,208855.67,15717466.07,14750516.26,16916871.23,1357.43,1177.64,1584.1,1031.22,1031.09,1031.35,148717.73,148688.58,148764.68,66315.88,66315.88,66315.88,,,,0.0,0.0,0.0,15717466.0737468,14750516.2639881,16916871.2294229,0.0,0.0,0.0,141237.577835322,133221.866963091,151640.55339729,181931.07,1550.99,4069722.0,461863.59,149167.95,1186.9,67928.0,327978729.925464,0.6693,0,0.6968,1,0.2784,0.2784,0.2784,,,,69593.16,72916.87,67083.92,15567.42,16317.92,14996.74,5310.08,5310.08,5310.08,0.0,0.0,0,5310.07525370521,5310.07525370523,5310.07525370519,924107.0,70098.0,0.0107,0.4237,0.0339
102,2020-07-24,global_antivirals,United States of America,140093.56,149256.76,133141.21,182695.97,162293.18,210440.65,15857559.63,14890328.23,17065200.19,1366.76,1186.01,1594.84,1037.6,1037.47,1037.73,149755.33,149726.06,149802.37,65990.11,65990.11,65990.11,,,,0.0,0.0,0.0,15857559.6294072,14890328.2345058,17065200.1945128,0.0,0.0,0.0,140093.555660452,133141.210749731,149256.757549145,183447.69,1516.62,4145209.0,467017.19,150310.86,1142.9,75487.0,327978729.925464,0.6682,0,0.6987,1,0.2787,0.2787,0.2787,,,,68999.1,72252.4,66543.55,15732.37,16485.37,15159.39,5296.92,5296.92,5296.92,0.0,0.0,0,5296.91861614335,5296.91861614338,5296.91861614333,924107.0,70098.0,0.0105,0.4218,0.0339
102,2020-07-25,global_antivirals,United States of America,139433.69,147471.62,133325.27,184063.9,163486.7,212027.13,15996993.32,15028722.67,17211583.85,1367.93,1186.61,1596.34,1037.95,1037.82,1038.08,150793.28,150763.89,150840.41,65665.95,65665.95,65665.95,,,,0.0,0.0,0.0,15996993.3187078,15028722.6711396,17211583.84594,0.0,0.0,0.0,139433.689300589,133325.268385006,147471.624566437,184911.48,1463.79,4211323.5,472541.9,151419.76,1108.9,66114.5,327978729.925464,0.667,0,0.7002,1,0.2777,0.2777,0.2777,,,,68735.03,71965.97,66293.52,15843.94,16603.86,15265.06,5306.87,5306.87,5306.87,0.0,0.0,0,5306.87135416492,5306.87135416495,5306.8713541649,924107.0,70098.0,0.0102,0.42,0.0339
102,2020-07-26,global_antivirals,United States of America,139064.39,146836.75,133284.01,185433.35,164682.1,213615.42,16136057.71,15166017.24,17357237.78,1369.45,1188.3,1598.08,1038.3,1038.17,1038.43,151831.59,151802.07,151878.81,65102.95,65102.95,65102.95,,,,0.0,0.0,0.0,16136057.7067798,15166017.2370238,17357237.7818706,0.0,0.0,0.0,139064.388072011,133284.012979426,146836.752330556,185699.26,787.79,4265582.0,477783.89,152012.67,592.9,54258.5,327978729.925464,0.6658,0,0.7013,1,0.2777,0.2777,0.2777,,,,68681.45,71923.21,66226.41,15948.45,16719.9,15359.7,5349.96,5349.96,5349.96,0.0,0.0,0,5349.96371300494,5349.96371300496,5349.9637130049,924107.0,70098.0,0.01,0.4167,0.0342
102,2020-07-27,global_antivirals,United States of America,138642.54,147115.04,132534.57,186838.93,165910.61,215244.99,16274700.25,15302502.34,17503070.22,1405.58,1220.67,1639.31,1065.09,1064.96,1065.22,152896.67,152867.04,152943.98,64950.02,64950.02,64950.02,,,,0.0,0.0,0.0,16274700.2505935,15302502.3373272,17503070.2235539,0.0,0.0,0.0,138642.543813688,132534.570710723,147115.036108148,186652.05,952.79,4325649.0,482925.67,152738.36,725.69,60067.0,327978729.925464,0.6646,0,0.702,1,0.2775,0.2775,0.2775,,,,68495.91,71758.06,66019.54,16060.64,16846.36,15459.91,5357.29,5357.29,5357.29,0.0,0.0,0,5357.28617444664,5357.28617444666,5357.28617444662,924107.0,70098.0,0.01,0.416,0.0343
102,2020-07-28,global_antivirals,United States of America,138007.24,147242.11,131456.74,188284.68,167174.72,216920.66,16412707.49,15438478.02,17648959.66,1445.75,1255.89,1685.3,1096.07,1095.94,1096.2,153992.74,153962.99,154040.15,64320.45,64320.45,64320.45,,,,0.0,0.0,0.0,16412707.4898956,15438478.0159858,17648959.6608982,0.0,0.0,0.0,138007.239302067,131456.73654611,147242.106979747,188159.96,1507.9,4391138.0,488655.8,153883.38,1145.02,65489.0,327978729.925464,0.6634,0,0.7024,1,0.279,0.279,0.279,,,,68278.96,71559.68,65783.27,16175.31,16975.4,15562.53,5351.5,5351.5,5351.5,0.0,0.0,0,5351.50276527243,5351.50276527245,5351.50276527241,924107.0,70098.0,0.0101,0.4122,0.0343
102,2020-07-29,global_antivirals,United States of America,137249.45,146283.04,130539.17,189743.76,168450.97,218611.65,16549956.94,15574070.75,17794197.52,1459.08,1267.24,1700.52,1106.41,1106.28,1106.54,155099.16,155069.29,155146.65,63125.42,63125.42,63125.42,,,,0.0,0.0,0.0,16549956.941548,15574070.7495176,17794197.5200676,0.0,0.0,0.0,137249.451652392,130539.166343191,146283.040510932,190019.16,1859.2,4455528.0,493940.67,155286.9,1403.52,64390.0,327978729.925464,0.6629,0,0.7024,1,0.279,0.279,0.279,,,,68058.06,71339.91,65561.02,16293.6,17104.13,15672.42,5325.99,5325.99,5325.99,0.0,0.0,0,5325.98867474036,5325.98867474038,5325.98867474034,924107.0,70098.0,0.01,0.4054,0.0342
102,2020-07-30,global_antivirals,United States of America,136275.21,145107.71,129496.33,191204.8,169729.66,220304.79,16686232.15,15708532.81,17938137.25,1461.04,1268.85,1702.54,1107.19,1107.06,1107.32,156206.35,156176.36,156253.93,62093.95,62093.95,62093.95,,,,0.0,0.0,0.0,16686232.149621,15708532.8118102,17938137.254932,0.0,0.0,0.0,136275.208072974,129496.328052071,145107.714345443,191947.8,1928.64,4525266.0,499238.7,156755.53,1468.62,69738.0,327978729.925464,0.6625,0,0.7021,1,0.2773,0.2773,0.2773,,,,67666.82,70927.88,65185.8,16343.81,17157.47,15720.14,5240.93,5240.93,5240.93,0.0,0.0,0,5240.92948151264,5240.92948151267,5240.92948151263,924107.0,70098.0,0.0098,0.4008,0.0338
102,2020-07-31,global_antivirals,United States of America,134871.19,144110.3,127007.24,192658.67,171002.35,221989.63,16821103.34,15841098.52,18080801.03,1453.87,1262.87,1694.08,1101.07,1100.94,1101.2,157307.42,157277.31,157355.09,60218.97,60218.97,60218.97,,,,0.0,0.0,0.0,16821103.3362377,15841098.5200358,18080801.0337102,0.0,0.0,0.0,134871.186616735,127007.240898953,144110.300291916,193649.17,1701.37,4590129.0,504540.86,158050.49,1294.96,64863.0,327978729.925464,0.6618,0,0.7014,1,0.2778,0.2778,0.2778,,,,67247.18,70476.7,64791.42,16323.03,17133.04,15702.34,5141.52,5141.52,5141.52,0.0,0.0,0,5141.52269810001,5141.52269810002,5141.52269809998,924107.0,70098.0,0.0096,0.3923,0.0335
102,2020-08-01,global_antivirals,United States of America,133116.02,142919.4,124585.37,194114.03,172276.8,223675.9,16954219.36,15971422.04,18222537.77,1455.36,1264.43,1695.68,1101.28,1101.15,1101.42,158408.7,158378.48,158456.47,58707.09,58707.09,58707.09,,,,0.0,0.0,0.0,16954219.3605097,15971422.0446376,18222537.7683645,0.0,0.0,0.0,133116.024271998,124585.37190436,142919.398695842,195114.9,1465.73,4650137.17,509559.82,159152.11,1101.62,60008.17,327978729.925464,0.6611,0,0.7004,1,0.2688,0.2688,0.2688,,,,66400.54,69567.08,63993.27,16287.89,17091.31,15672.97,5028.33,5028.33,5028.33,0.0,0.0,0,5028.33457499628,5028.33457499632,5028.33457499626,924107.0,70098.0,0.0095,0.3876,0.0332
102,2020-08-02,global_antivirals,United States of America,131103.87,141527.76,122405.76,195570.02,173551.24,225362.47,17085323.23,16100279.21,18362700.9,1455.99,1265.25,1696.02,1101.99,1101.86,1102.12,159510.7,159480.35,159558.55,57708.45,57708.45,57708.45,,,,0.0,0.0,0.0,17085323.2317353,16100279.2083869,18362700.8966736,0.0,0.0,0.0,131103.871225615,122405.762844035,141527.758425858,195928.14,813.24,4696061.33,514116.73,159763.23,611.12,45924.17,327978729.925464,0.6604,0,0.699,1,0.2688,0.2688,0.2688,,,,65468.22,68555.53,63121.75,16153.66,16941.84,15550.69,4930.69,4930.69,4930.69,0.0,0.0,0,4930.691983732,4930.69198373203,4930.69198373197,924107.0,70098.0,0.0094,0.3871,0.0331
102,2020-08-03,global_antivirals,United States of America,128895.11,139685.58,120494.39,196987.44,174791.3,227004.58,17214218.34,16227469.06,18500245.47,1417.42,1232.05,1651.07,1072.88,1072.75,1073.01,160583.58,160553.11,160631.52,56293.59,56293.59,56293.59,,,,0.0,0.0,0.0,17214218.3418594,16227469.0622409,18500245.4708445,0.0,0.0,0.0,128895.110124051,120494.391834886,139685.584851525,196755.11,826.97,4738213.0,518551.88,160384.98,621.74,42151.67,327978729.925464,0.6597,0,0.6973,1,0.2693,0.2693,0.2693,,,,64670.72,67684.25,62374.37,16005.82,16778.05,15410.22,4865.86,4865.86,4865.86,0.0,0.0,0,4865.86387906843,4865.86387906845,4865.8638790684,924107.0,70098.0,0.0091,0.3839,0.0332
102,2020-08-04,global_antivirals,United States of America,126620.4,137098.35,118381.53,198369.0,176000.62,228605.46,17340838.75,16352304.19,18634936.0,1381.56,1201.06,1609.33,1045.42,1045.29,1045.55,161629.0,161598.42,161677.04,55338.09,55338.09,55338.09,,,,0.0,0.0,0.0,17340838.7462095,16352304.185015,18634935.9976079,0.0,0.0,0.0,126620.404350132,118381.533090437,137098.347755519,198409.65,1654.54,4800451.0,523404.01,161636.95,1251.98,62238.0,327978729.925464,0.6591,0,0.6952,1,0.2689,0.2689,0.2689,,,,63747.54,66677.89,61489.36,15833.68,16587.74,15244.74,4805.91,4805.91,4805.91,0.0,0.0,0,4805.91371337193,4805.91371337195,4805.9137133719,924107.0,70098.0,0.0089,0.3838,0.0333
102,2020-08-05,global_antivirals,United States of America,124262.68,134535.92,115660.25,199740.34,177201.16,230194.46,17465101.42,16474456.21,18767186.21,1371.34,1192.31,1597.15,1038.69,1038.56,1038.82,162667.69,162636.98,162715.81,55503.66,55503.66,55503.66,,,,0.0,0.0,0.0,17465101.423502,16474456.2063129,18767186.209095,0.0,0.0,0.0,124262.677292475,115660.250315279,134535.917027876,200131.02,1721.36,4854111.0,528199.89,162943.43,1306.48,53660.0,327978729.925464,0.6587,0,0.6926,1,0.2689,0.2689,0.2689,,,,63015.7,65865.61,60794.48,15712.58,16449.53,15131.31,4756.56,4756.56,4756.56,0.0,0.0,0,4756.55562796336,4756.55562796338,4756.55562796334,924107.0,70098.0,0.0088,0.3906,0.0335
102,2020-08-06,global_antivirals,United States of America,121887.24,132172.62,113505.93,201110.27,178400.28,231781.62,17586988.66,16594508.8,18897538.43,1369.93,1191.25,1595.18,1038.33,1038.2,1038.46,163706.01,163675.19,163754.23,56496.16,56496.16,56496.16,,,,0.0,0.0,0.0,17586988.6618971,16594508.802363,18897538.4285758,0.0,0.0,0.0,121887.238395119,113505.932236554,132172.624184498,201657.62,1526.6,4914771.0,533079.31,164101.57,1158.14,60660.0,327978729.925464,0.6586,0,0.6896,1,0.2689,0.2689,0.2689,,,,62260.67,65038.53,60087.26,15537.11,16258.1,14966.61,4713.57,4713.57,4713.57,0.0,0.0,0,4713.56840038293,4713.56840038296,4713.5684003829,924107.0,70098.0,0.0088,0.4019,0.0335
102,2020-08-07,global_antivirals,United States of America,119565.42,130250.19,111249.13,202481.18,179600.01,233369.81,17706554.08,16712991.86,19025691.61,1370.91,1192.06,1596.19,1039.05,1038.92,1039.18,164745.06,164714.12,164793.37,57670.27,57670.27,57670.27,,,,0.0,0.0,0.0,17706554.0775687,16712991.8616978,19025691.6148608,0.0,0.0,0.0,119565.41567163,111249.134073424,130250.1897888,203258.92,1601.3,4975335.0,537960.78,165322.55,1220.98,60564.0,327978729.925464,0.6585,0,0.6862,1,0.2622,0.2622,0.2622,,,,61502.84,64215.7,59365.54,15358.99,16061.74,14798.06,4672.2,4672.2,4672.2,0.0,0.0,0,4672.19940973772,4672.19940973774,4672.19940973768,924107.0,70098.0,0.0088,0.4129,0.0335
102,2020-08-08,global_antivirals,United States of America,117323.4,127954.66,108635.04,203858.35,180804.76,234965.47,17823877.48,16829563.29,19151008.23,1377.17,1197.38,1603.81,1044.28,1044.15,1044.41,165789.34,165758.28,165837.74,57977.41,57977.41,57977.41,,,,0.0,0.0,0.0,17823877.4762025,16829563.2920369,19151008.2267909,0.0,0.0,0.0,117323.398633758,108635.036651386,127954.656034427,204681.68,1422.77,5041960.17,542709.41,166403.86,1081.31,66625.17,327978729.925464,0.6583,0,0.6823,1,0.2622,0.2622,0.2622,,,,60611.13,63248.09,58518.55,15188.64,15872.31,14639.23,4641.07,4641.07,4641.07,0.0,0.0,0,4641.065514573,4641.06551457302,4641.06551457298,924107.0,70098.0,0.0088,0.4165,0.0333
102,2020-08-09,global_antivirals,United States of America,115354.12,125049.06,107273.58,205250.37,182022.96,236578.31,17939231.6,16941922.38,19273915.2,1392.02,1210.36,1621.32,1056.37,1056.24,1056.5,166845.72,166814.54,166894.2,57708.73,57708.73,57708.73,,,,0.0,0.0,0.0,17939231.5970288,16941922.3750273,19273915.1956811,0.0,0.0,0.0,115354.120826379,107273.579631041,125049.063521017,205518.06,836.37,5095162.33,546934.83,167030.25,626.39,53202.17,327978729.925464,0.6581,0,0.6782,1,0.2618,0.2618,0.2618,,,,59653.67,62180.52,57624.19,15014.02,15670.97,14480.63,4599.81,4599.81,4599.81,0.0,0.0,0,4599.81399933535,4599.81399933538,4599.81399933533,924107.0,70098.0,0.0089,0.4154,0.0331
102,2020-08-10,global_antivirals,United States of America,113671.04,122965.01,106839.09,206633.08,183233.11,238180.37,18052902.64,17049175.85,19394758.71,1382.72,1201.97,1610.76,1050.59,1050.46,1050.72,167896.31,167865.01,167944.89,57106.88,57106.88,57106.88,,,,0.0,0.0,0.0,18052902.6393126,17049175.8500575,19394758.714681,0.0,0.0,0.0,113671.04228372,106839.094974358,122965.009658644,206335.68,817.62,5146473.5,551122.32,167646.88,616.63,51311.17,327978729.925464,0.658,0,0.6738,1,0.2618,0.2618,0.2618,,,,58815.19,61223.01,56867.1,14778.25,15398.88,14271.13,4536.91,4536.91,4536.91,0.0,0.0,0,4536.90575289986,4536.90575289989,4536.90575289983,924107.0,70098.0,0.0088,0.4126,0.0328
102,2020-08-11,global_antivirals,United States of America,112249.56,121411.44,106252.48,207991.48,184421.88,239754.32,18165152.2,17154993.64,19513604.28,1358.4,1180.66,1582.87,1033.44,1033.31,1033.57,168929.75,168898.33,168978.41,57082.8,57082.8,57082.8,,,,0.0,0.0,0.0,18165152.1962417,17154993.6370339,19513604.278949,0.0,0.0,0.0,112249.556929132,106252.47659845,121411.437947256,208087.26,1751.58,5203852.0,555786.23,168977.18,1330.3,57378.5,327978729.925464,0.6578,0,0.6694,1,0.2625,0.2625,0.2625,,,,57891.83,60217.17,56039.99,14512.47,15109.96,14031.4,4481.61,4481.61,4481.61,0.0,0.0,0,4481.60860455871,4481.60860455875,4481.60860455869,924107.0,70098.0,0.0087,0.4146,0.0326
102,2020-08-12,global_antivirals,United States of America,111153.98,119574.16,105516.34,209342.95,185604.94,241320.06,18276306.18,17260679.34,19631079.83,1351.47,1175.25,1574.77,1029.12,1029.0,1029.26,169958.87,169927.33,170007.63,56906.74,56906.74,56906.74,,,,0.0,0.0,0.0,18276306.1801629,17260679.3412423,19631079.826969,0.0,0.0,0.0,111153.983921193,105516.336665232,119574.158123482,209919.36,1832.1,5258610.0,560192.81,170374.64,1397.46,54758.0,327978729.925464,0.6577,0,0.665,1,0.2625,0.2625,0.2625,,,,56944.45,59194.16,55184.6,14240.31,14816.56,13784.42,4445.34,4445.34,4445.34,0.0,0.0,0,4445.33547301771,4445.33547301774,4445.33547301769,924107.0,70098.0,0.0087,0.4158,0.0325
102,2020-08-13,global_antivirals,United States of America,110348.83,117079.89,104927.24,210683.96,186778.64,242873.72,18386655.01,17369074.68,19747258.68,1341.01,1166.61,1562.55,1022.93,1022.8,1023.06,170981.8,170950.14,171030.64,54828.38,54828.38,54828.38,,,,0.0,0.0,0.0,18386655.0065131,17369074.6824175,19747258.6781577,0.0,0.0,0.0,110348.826350182,104927.237412235,117079.889545636,211205.04,1285.68,5309746.0,564580.82,171360.86,986.21,51136.0,327978729.925464,0.6579,0,0.6607,1,0.2595,0.2595,0.2595,,,,56060.39,58233.64,54353.47,13994.69,14550.39,13554.54,4407.03,4407.03,4407.03,0.0,0.0,0,4407.02762054271,4407.02762054274,4407.02762054269,924107.0,70098.0,0.0086,0.4038,0.0325
102,2020-08-14,global_antivirals,United States of America,109924.49,115789.33,104805.49,212009.21,187938.83,244408.8,18496579.5,17476181.44,19862097.58,1325.26,1153.45,1543.72,1012.91,1012.78,1013.05,171994.71,171962.94,172043.65,52483.76,52483.76,52483.76,,,,0.0,0.0,0.0,18496579.4975771,17476181.4404848,19862097.5756875,0.0,0.0,0.0,109924.491064015,104805.494685781,115789.330010668,212706.82,1501.78,5379497.0,569179.53,172513.57,1152.71,69751.0,327978729.925464,0.6583,0,0.6566,1,0.2595,0.2595,0.2595,,,,55080.72,57199.38,53420.14,13763.46,14305.63,13335.21,4366.01,4366.01,4366.01,0.0,0.0,0,4366.00737763378,4366.0073776338,4366.00737763375,924107.0,70098.0,0.0086,0.3909,0.0325
102,2020-08-15,global_antivirals,United States of America,109760.37,115799.72,104606.59,213315.09,189083.06,245920.87,18606339.87,17582717.97,19976280.35,1305.88,1137.47,1520.15,998.98,998.85,999.11,172993.69,172961.79,173042.72,50528.66,50528.66,50528.66,,,,0.0,0.0,0.0,18606339.865219,17582717.9698762,19976280.354452,0.0,0.0,0.0,109760.367641906,104606.59123598,115799.72214335,214132.09,1425.27,5434470.33,573703.1,173602.79,1089.21,54973.33,327978729.925464,0.6587,0,0.6529,1,0.2595,0.2595,0.2595,,,,54234.44,56304.29,52611.97,13567.56,14098.52,13148.96,4317.44,4317.44,4317.44,0.0,0.0,0,4317.44071962771,4317.44071962774,4317.44071962769,924107.0,70098.0,0.0085,0.3817,0.0326
102,2020-08-16,global_antivirals,United States of America,109516.17,115711.63,104070.16,214587.29,190198.84,247393.64,18715856.03,17689466.76,20090294.49,1272.2,1108.91,1480.0,974.08,973.96,974.22,173967.77,173935.76,174016.89,48960.84,48960.84,48960.84,,,,0.0,0.0,0.0,18715856.0326362,17689466.7560787,20090294.4918835,0.0,0.0,0.0,109516.167417216,104070.161216124,115711.627122049,214819.52,687.43,5470227.17,577617.27,174134.5,531.71,35756.83,327978729.925464,0.6592,0,0.6497,1,0.2588,0.2588,0.2588,,,,53458.21,55484.61,51874.7,13390.84,13912.16,12982.51,4269.81,4269.81,4269.81,0.0,0.0,0,4269.80616454885,4269.80616454891,4269.80616454881,924107.0,70098.0,0.0084,0.3761,0.0328
102,2020-08-17,global_antivirals,United States of America,109193.78,115255.45,103843.55,215842.75,191300.66,248846.63,18825049.82,17796425.27,20204442.74,1255.46,1095.16,1459.52,961.2,961.07,961.33,174928.97,174896.84,174978.18,47829.23,47829.23,47829.23,,,,0.0,0.0,0.0,18825049.8172153,17796425.2731383,20204442.7397124,0.0,0.0,0.0,109193.784579087,103843.552675416,115255.452081873,215565.53,746.01,5506159.0,581541.72,174705.64,571.14,35931.83,327978729.925464,0.6596,0,0.647,1,0.2508,0.2508,0.2508,,,,52709.16,54707.25,51156.62,13244.18,13760.71,12843.18,4235.46,4235.46,4235.46,0.0,0.0,0,4235.45819812086,4235.45819812089,4235.45819812082,924107.0,70098.0,0.0084,0.3739,0.0331
102,2020-08-18,global_antivirals,United States of America,108767.56,115485.57,103346.84,217089.69,192395.03,250289.33,18933817.38,17902723.41,20318703.65,1246.94,1088.52,1448.63,952.73,952.6,952.86,175881.7,175849.44,175931.0,45913.34,45913.34,45913.34,,,,0.0,0.0,0.0,18933817.379873,17902723.4076327,20318703.6479632,0.0,0.0,0.0,108767.562657669,103346.839196842,115485.569998809,217117.42,1551.89,5551533.5,585788.74,175886.29,1180.64,45374.5,327978729.925464,0.66,0,0.6448,1,0.2486,0.2486,0.2486,,,,51902.48,53894.13,50373.62,13079.86,13597.39,12681.33,4179.24,4179.24,4179.24,0.0,0.0,0,4179.23745359,4179.23745359003,4179.23745358997,924107.0,70098.0,0.0085,0.3653,0.0332
102,2020-08-19,global_antivirals,United States of America,108082.55,115124.13,102324.44,218314.54,193470.22,251706.11,19041899.93,18007990.72,20432359.33,1224.85,1069.4,1421.98,934.5,934.37,934.63,176816.2,176783.83,176865.59,43764.72,43764.72,43764.72,,,,0.0,0.0,0.0,19041899.9348518,18007990.7171,20432359.3251692,0.0,0.0,0.0,108082.554978804,102324.440321557,115124.129011312,218677.74,1560.32,5596334.0,589945.32,177084.93,1198.64,44800.5,327978729.925464,0.6602,0,0.6434,1,0.2473,0.2473,0.2473,,,,51082.51,53085.1,49553.33,12892.35,13410.53,12492.36,4132.51,4132.51,4132.51,0.0,0.0,0,4132.50684114865,4132.50684114869,4132.50684114862,924107.0,70098.0,0.0084,0.3549,0.0335
102,2020-08-20,global_antivirals,United States of America,107203.99,115332.59,101246.66,219523.72,194532.72,253104.44,19149103.92,18112861.77,20545232.23,1209.18,1055.66,1402.94,921.59,921.46,921.72,177737.78,177705.29,177787.26,42887.13,42887.13,42887.13,,,,0.0,0.0,0.0,19149103.9213677,18112861.7658704,20545232.2332779,0.0,0.0,0.0,107203.986515918,101246.660319685,115332.588887733,220000.9,1323.16,5641585.0,594102.46,178089.57,1004.64,45251.0,327978729.925464,0.6607,0,0.6426,1,0.251,0.251,0.251,,,,50299.92,52278.35,48756.67,12674.07,13182.49,12274.02,4099.66,4099.66,4099.66,0.0,0.0,0,4099.66344041786,4099.66344041789,4099.66344041782,924107.0,70098.0,0.0085,0.3546,0.0339
102,2020-08-21,global_antivirals,United States of America,106138.83,114368.24,100342.38,220720.82,195585.35,254488.73,19255242.75,18217447.93,20657486.48,1197.1,1045.08,1388.62,911.52,911.39,911.66,178649.31,178616.7,178698.88,42458.24,42458.24,42458.24,,,,0.0,0.0,0.0,19255242.7515185,18217447.9267512,20657486.4766336,0.0,0.0,0.0,106138.830150805,100342.375440218,114368.242537978,221345.86,1344.96,5690398.5,598144.96,179105.21,1015.64,48813.5,327978729.925464,0.6617,0,0.6424,1,0.2514,0.2514,0.2514,,,,49492.83,51431.11,47972.48,12450.96,12949.08,12059.53,4050.94,4050.94,4050.94,0.0,0.0,0,4050.94213733578,4050.94213733581,4050.94213733576,924107.0,70098.0,0.0085,0.3579,0.0342
102,2020-08-22,global_antivirals,United States of America,104828.59,112693.99,98988.87,221907.89,196629.4,255861.61,19360071.34,18320762.37,20768564.28,1187.07,1035.9,1376.94,904.4,904.27,904.53,179553.71,179520.98,179603.37,42103.98,42103.98,42103.98,,,,0.0,0.0,0.0,19360071.3374945,18320762.372817,20768564.2759209,0.0,0.0,0.0,104828.585975959,98988.8734974937,112693.992597843,222618.66,1272.79,5736228.67,602570.51,180076.36,971.14,45830.17,327978729.925464,0.6627,0,0.6426,1,0.2514,0.2514,0.2514,,,,48657.67,50550.6,47169.65,12208.74,12695.22,11818.92,4011.12,4011.12,4011.12,0.0,0.0,0,4011.1243058005,4011.12430580054,4011.12430580047,924107.0,70098.0,0.0085,0.3618,0.0345
102,2020-08-23,global_antivirals,United States of America,103380.47,110731.54,97180.73,223086.95,197666.0,257225.4,19463451.8,18422231.22,20878128.27,1179.06,1028.62,1367.43,897.78,897.65,897.91,180451.49,180418.63,180501.24,41706.05,41706.05,41706.05,,,,0.0,0.0,0.0,19463451.8037428,18422231.2222268,20878128.2738874,0.0,0.0,0.0,103380.466248383,97180.7313625162,110731.541522556,223239.25,620.59,5768842.33,606122.89,180545.33,468.98,32613.67,327978729.925464,0.6637,0,0.6432,1,0.2514,0.2514,0.2514,,,,47881.1,49738.78,46406.37,11996.85,12475.67,11610.42,3985.79,3985.79,3985.79,0.0,0.0,0,3985.78887752829,3985.78887752832,3985.78887752825,924107.0,70098.0,0.0085,0.3643,0.0348
102,2020-08-24,global_antivirals,United States of America,101963.74,109379.73,95678.17,224264.1,198700.28,258586.71,19565415.55,18522232.58,20986242.19,1177.15,1027.36,1364.74,895.35,895.22,895.48,181346.84,181313.86,181396.68,41711.52,41711.52,41711.52,,,,0.0,0.0,0.0,19565415.5475491,18522232.5784291,20986242.1895085,0.0,0.0,0.0,101963.743806273,95678.165144965,109379.732184256,223882.88,643.63,5801913.0,609727.03,181038.36,493.02,33070.67,327978729.925464,0.6647,0,0.6441,1,0.2413,0.2413,0.2413,,,,47168.76,48994.35,45708.6,11811.08,12283.3,11427.9,3958.86,3958.86,3958.86,0.0,0.0,0,3958.86261136607,3958.86261136611,3958.86261136604,924107.0,70098.0,0.0085,0.3692,0.035
102,2020-08-25,global_antivirals,United States of America,100728.64,107895.99,94466.11,225429.87,199724.74,259934.45,19666144.18,18621010.46,21092690.61,1165.77,1017.76,1351.13,887.22,887.09,887.35,182234.06,182200.96,182283.99,41798.98,41798.98,41798.98,,,,0.0,0.0,0.0,19666144.1831183,18621010.4587427,21092690.6137874,0.0,0.0,0.0,100728.63556922,94466.1057262524,107895.985378744,225396.74,1513.86,5845201.0,613736.91,182197.38,1159.02,43288.0,327978729.925464,0.6657,0,0.6451,1,0.2408,0.2408,0.2408,,,,46594.88,48386.89,45158.57,11638.56,12102.06,11262.32,3923.92,3923.92,3923.92,0.0,0.0,0,3923.91830577114,3923.91830577118,3923.91830577109,924107.0,70098.0,0.0084,0.3741,0.0351
